State,City,Population,Never Married,Married,Divorced,Separated,Widowed,Total
New York,Dannemora village,3947,2392,860,298,130,126,3806
New York,Champlain village,1018,211,348,118,23,68,768
New York,Salisbury,11753,2601,5900,441,76,567,9585
New York,Lake Placid village,2244,737,643,392,33,57,1862
New York,Canandaigua,10348,2945,3522,1146,240,734,8587
New York,Manchester village,1786,396,646,195,39,151,1427
New York,Port Leyden village,660,167,199,41,48,30,485
New York,Homer village,3134,853,1226,375,47,165,2666
New York,Clintondale,1343,353,700,27,14,95,1189
New York,Adams Center,1451,244,764,93,88,12,1201
New York,Thiells,5186,1243,2414,336,113,144,4250
New York,Red Hook village,1963,707,669,177,19,116,1688
New York,West Winfield village,752,135,368,58,22,70,653
New York,Valley Cottage,9637,2176,4409,699,97,589,7970
New York,Hillburn village,996,243,428,63,11,29,774
New York,Callicoon,224,92,111,14,0,0,217
New York,New Hyde Park village,9846,2274,4962,329,40,420,8025
New York,Great Neck Estates village,2841,520,1545,130,4,93,2292
New York,Plattsburgh West,1370,329,531,166,29,70,1125
New York,East Rochester village,6603,2178,1873,782,175,362,5370
New York,Blue Point,4882,1247,2236,327,20,196,4026
New York,La Fargeville,688,180,293,33,21,30,557
New York,Hastings-on-Hudson village,7964,1801,3796,510,98,260,6465
New York,Batavia,14719,4235,4982,1709,291,944,12161
New York,Eatons Neck,1474,281,838,55,0,59,1233
New York,Fort Drum,13109,3709,5408,150,92,10,9369
New York,Chaumont village,827,169,317,67,9,35,597
New York,Flower Hill village,4795,859,2595,152,37,153,3796
New York,East Williston village,2576,605,1219,95,11,133,2063
New York,Moravia village,1340,283,500,125,26,128,1062
New York,Cato village,665,163,245,45,27,9,489
New York,South Fallsburg,2538,716,586,204,0,192,1698
New York,Point Lookout,1008,241,592,29,10,49,921
New York,Rock Hill,1417,336,688,85,5,112,1226
New York,Pulaski village,2093,531,693,286,71,106,1687
New York,Otego village,917,249,411,63,2,51,776
New York,Morris village,537,151,172,31,20,46,420
New York,Watertown,26057,7404,8556,2803,593,1295,20651
New York,Theresa village,679,180,245,57,32,54,568
New York,Hobart village,453,100,187,48,17,29,381
New York,Philadelphia village,1115,231,457,86,31,65,870
New York,Ellisburg village,241,24,117,20,4,5,170
New York,Adams village,1661,348,527,146,79,67,1167
New York,St. Bonaventure,1947,1544,256,52,37,35,1924
New York,Delevan village,1007,297,375,60,33,59,824
New York,Village of the Branch village,1770,418,867,84,3,111,1483
New York,Castleton-on-Hudson village,1393,298,552,115,30,111,1106
New York,Southold,6117,1549,2905,457,71,360,5342
New York,Patchogue village,12398,3809,4761,994,209,589,10362
New York,Noyack,4327,1235,1351,513,14,300,3413
New York,North Sea,4522,993,2224,322,36,348,3923
New York,Kerhonkson,2373,670,743,204,20,161,1798
New York,East Kingston,737,163,155,108,51,70,547
New York,Galway village,221,29,90,19,8,10,156
New York,Country Knolls,2120,365,1156,61,17,104,1703
New York,West End,1887,652,674,129,52,239,1746
New York,Gilbertsville village,355,86,168,37,5,31,327
New York,Oneonta,13834,7968,3099,813,199,585,12664
New York,Utica,60675,20980,16982,5017,1230,3710,47919
New York,Peconic,747,112,474,46,0,96,728
New York,Hampton Manor,2235,642,883,109,14,123,1771
New York,Poestenkill,893,202,354,108,8,112,784
New York,Windham,287,42,167,36,12,23,280
New York,Parish village,498,158,155,51,17,22,403
New York,Oswego,17588,6210,5352,1578,592,965,14697
New York,Constantia,1177,304,467,201,66,58,1096
New York,St. Johnsville village,1907,475,608,207,64,166,1520
New York,Fonda village,838,247,296,52,25,48,668
New York,Dryden village,2092,602,811,174,32,118,1737
New York,Perry village,3594,848,1493,376,33,128,2878
New York,Peach Lake,1804,403,735,143,35,92,1408
New York,New Rochelle,79205,24128,30731,5738,1578,3565,65740
New York,Lincolndale,1475,303,693,144,0,100,1240
New York,Kenmore village,15191,4209,6487,1200,168,797,12861
New York,Buffalo,257518,107083,60455,21813,6773,12676,208800
New York,Blasdell village,2629,831,744,387,36,211,2209
New York,Valhalla,3551,1010,1494,153,134,209,3000
New York,Altamont village,1755,427,704,144,9,115,1399
New York,Baldwin Harbor,7690,2318,3247,563,142,301,6571
New York,Marathon village,843,234,391,48,20,30,723
New York,Oneida,10980,3142,3790,1274,347,480,9033
New York,Smyrna village,230,67,73,32,0,17,189
New York,Afton village,986,226,358,167,22,71,844
New York,Brewster village,2087,768,687,144,37,37,1673
New York,Parc,240,230,0,5,0,5,240
New York,Altona,759,402,175,84,13,15,689
New York,Mariaville Lake,370,172,156,19,0,0,347
New York,Wilson village,1099,213,545,81,12,78,929
New York,Bloomingburg village,392,75,145,38,9,28,295
New York,Roslyn Estates village,1188,169,659,49,3,48,928
New York,Arkport village,853,195,259,91,59,48,652
New York,Boonville village,2063,602,598,241,19,198,1658
New York,Great Bend,1100,216,481,80,8,8,793
New York,Roslyn Heights,6591,1680,3071,366,45,238,5400
New York,Saddle Rock Estates,577,53,277,10,0,10,350
New York,Syosset,19559,3977,10272,614,91,660,15614
New York,Wantagh,18078,4255,8893,765,87,958,14958
North Carolina,North Wilkesboro,4201,1037,1471,354,136,375,3373
North Carolina,Carrboro,21216,7940,6908,1775,404,540,17567
North Carolina,Walnut Creek village,1130,186,650,63,29,51,979
North Carolina,Rennert,386,126,103,31,21,21,302
North Carolina,Holly Springs,33341,6044,15156,1999,410,805,24414
North Carolina,Durham,264310,92089,85555,22209,5583,9377,214813
North Carolina,Norlina,1101,347,288,145,17,142,939
North Carolina,Columbia,898,152,330,65,31,109,687
North Carolina,Ramseur,1738,376,502,221,78,178,1355
North Carolina,Prospect,858,199,340,73,0,70,682
North Carolina,Pilot Mountain,1483,273,534,223,25,132,1187
North Carolina,Flat Rock,1257,351,553,103,48,145,1200
North Carolina,Albemarle,15889,3772,5770,1552,388,1125,12607
North Carolina,Vann Crossroads,285,89,95,0,16,0,200
North Carolina,Stedman,1325,211,655,151,20,60,1097
North Carolina,Laurinburg,15253,4769,4074,1270,540,1249,11902
North Carolina,Falcon,209,42,95,15,0,12,164
North Carolina,Raynham,53,16,22,9,0,4,51
North Carolina,Trinity,6621,1165,3341,451,83,321,5361
North Carolina,Denton,1820,407,666,231,45,101,1450
North Carolina,West Canton,1257,218,577,104,8,106,1013
North Carolina,Raemon,182,55,18,28,0,39,140
North Carolina,Deercroft,484,44,293,19,27,20,403
North Carolina,Delco,242,48,145,31,0,18,242
North Carolina,Denver,3171,550,1419,326,185,66,2546
North Carolina,Edneyville,2478,394,1174,230,9,65,1872
North Carolina,Efland,709,95,404,43,0,69,611
North Carolina,Engelhard,511,145,221,24,15,31,436
North Carolina,Evergreen,230,44,126,12,0,18,200
North Carolina,Fairfield,197,0,123,32,13,29,197
North Carolina,Ayden,5112,1776,1418,455,145,310,4104
North Carolina,Saratoga,502,97,193,43,12,63,408
North Carolina,Macclesfield,555,131,185,76,2,58,452
North Carolina,Concord,89729,19553,37112,7915,1480,3893,69953
North Carolina,Smithfield,12117,2916,4306,1349,486,1035,10092
North Carolina,South Rosemary,2288,747,712,120,51,228,1858
North Carolina,Roanoke Rapids,14937,4064,4556,1520,296,1097,11533
North Carolina,Godwin,113,21,52,5,0,3,81
North Carolina,Whiteville,5450,1292,1566,481,183,690,4212
North Carolina,Norman,98,17,25,16,14,4,76
North Carolina,Oxford,8648,2703,2587,1000,249,745,7284
North Carolina,Rockwell,1811,276,825,194,35,145,1475
North Carolina,Skippers Corner,2583,875,954,183,127,96,2235
North Carolina,Ogden,7692,1207,4025,507,91,296,6126
North Carolina,Bent Creek,1474,267,828,74,11,59,1239
North Carolina,Barker Ten Mile,939,208,448,92,0,84,832
North Carolina,Roxboro,8283,2720,1807,1089,402,637,6655
North Carolina,Rolesville,6957,613,3740,191,49,90,4683
North Carolina,Severn,237,45,87,31,3,31,197
North Carolina,Creedmoor,4429,743,2141,176,104,112,3276
North Carolina,Calypso,462,72,176,67,12,16,343
North Carolina,Boonville,1174,217,485,121,19,84,926
North Carolina,Piney Green,14061,2801,5629,1349,267,447,10493
North Carolina,Granite Falls,4638,1014,1932,458,106,286,3796
North Carolina,Buies Creek,2450,2117,150,76,0,42,2385
North Carolina,Pollocksville,485,54,165,41,5,33,298
North Carolina,Dunn,9635,2384,3029,1027,283,1080,7803
North Carolina,Belville,2328,535,1020,228,33,126,1942
North Carolina,Stokesdale,5367,1202,2495,248,32,248,4225
North Carolina,Belwood,966,159,399,97,36,79,770
North Carolina,Jamestown,4007,1028,1856,317,67,177,3445
North Carolina,Marietta,138,29,72,7,6,8,122
North Carolina,Minnesott Beach,424,33,304,28,4,36,405
North Carolina,Hendersonville,13809,3134,5101,2156,304,1515,12210
North Carolina,Fallston,533,106,221,57,18,37,439
North Carolina,Matthews,31400,6409,15035,2201,420,1506,25571
North Carolina,Morganton,16466,3983,6135,1810,426,1279,13633
North Carolina,Walstonburg,182,36,89,18,3,7,153
North Carolina,St. Stephens,9254,2094,3935,618,158,553,7358
North Carolina,Kill Devil Hills,7035,1814,2517,886,389,246,5852
North Carolina,Barker Heights,1381,291,369,262,70,90,1082
North Carolina,Davis,304,55,131,21,0,60,267
North Carolina,Pleasant Hill,851,288,458,46,14,15,821
North Carolina,Mocksville,5184,1419,1808,559,130,378,4294
North Carolina,Cary,163266,31199,79096,11222,2140,5248,128905
North Carolina,Creswell,203,67,60,6,15,16,164
North Carolina,Chapel Hill,59561,27603,18352,3819,362,1432,51568
North Carolina,Farmville,4710,1506,1259,382,231,214,3592
North Carolina,Jonesville,2390,466,814,328,103,139,1850
North Carolina,Seven Springs,70,12,8,20,6,8,54
North Carolina,Rex,0,0,0,0,0,0,0
North Carolina,Proctorville,142,53,36,7,0,27,123
North Carolina,Orrum,63,18,26,5,0,5,54
North Carolina,McDonald,109,22,45,16,4,7,94
North Carolina,Hamlet,6362,1908,1707,635,190,512,4952
North Carolina,Fairmont,2655,695,746,367,104,256,2168
North Carolina,Brevard,7785,2047,3070,799,175,784,6875
North Carolina,South Henderson,956,297,198,100,42,120,757
North Carolina,Henderson,14986,5228,3634,1241,490,952,11545
North Carolina,Wingate,4078,1998,887,237,66,158,3346
North Carolina,Dobson,1584,382,534,221,49,154,1340
North Carolina,Richfield,549,106,252,46,1,32,437
North Carolina,Lucama,1200,352,417,58,11,61,899
North Carolina,Kenly,1956,571,512,212,79,139,1513
North Carolina,Mar-Mac,3290,824,1125,375,62,261,2647
North Carolina,Elroy,3719,993,1175,570,97,203,3038
North Carolina,Knightdale,15198,3681,6037,1360,305,554,11937
North Carolina,Dana,3585,759,1589,425,108,79,2960
North Carolina,Cove Creek,1058,146,405,261,0,86,898
North Carolina,Cordova,1862,510,759,185,163,55,1672
North Carolina,Murphy,1920,436,650,286,107,188,1667
North Carolina,Dillsboro,247,92,87,39,1,9,228
North Carolina,Middlesex,966,275,270,103,48,70,766
North Carolina,Five Points,896,232,481,7,11,24,755
North Carolina,Teachey,392,62,172,25,22,21,302
North Carolina,Polkton,3187,1566,674,366,103,127,2836
North Carolina,Castalia,418,142,146,61,2,33,384
North Carolina,Saxapahaw,1355,271,656,161,18,92,1198
North Carolina,McFarlan,97,24,50,3,0,16,93
North Carolina,Banner Elk,1445,965,282,68,20,27,1362
North Carolina,Surf City,3264,708,1410,326,35,159,2638
North Carolina,Washington,9649,2633,3006,859,246,777,7521
North Carolina,Kings Grant,9051,2813,3229,966,215,435,7658
North Carolina,Woodland,880,240,283,28,59,58,668
North Carolina,Madison,2463,615,937,264,68,232,2116
North Carolina,Wentworth,2724,729,1186,239,15,142,2311
North Carolina,East Spencer,1537,591,343,203,40,108,1285
North Carolina,Salisbury,33652,10608,10203,3769,927,2186,27693
North Carolina,Mint Hill,26168,4818,12582,2390,367,1578,21735
North Carolina,Spindale,4231,1275,1270,469,145,273,3432
North Carolina,Garland,1052,240,281,95,46,62,724
North Carolina,Newton Grove,546,126,254,34,33,38,485
North Carolina,Hightsville,777,308,179,195,37,24,743
North Carolina,Silver City,912,435,63,33,37,198,766
North Carolina,Atkinson,338,97,89,46,14,31,277
North Carolina,Wilkesboro,3505,837,1097,411,109,470,2924
North Carolina,Mulberry,2327,427,1054,190,109,117,1897
North Carolina,Cricket,1944,381,683,280,110,170,1624
North Carolina,Liberty,2657,717,903,237,62,201,2120
North Carolina,Archdale,11538,2463,4748,1451,358,633,9653
North Carolina,Falkland,76,26,18,7,7,5,63
North Carolina,Holly Ridge,2256,312,1165,230,24,74,1805
North Carolina,East Rockingham,3289,745,1082,233,143,267,2470
North Carolina,Hoffman,693,180,202,66,47,41,536
North Carolina,Greensboro,288719,98909,92165,26187,5715,13224,236200
North Carolina,Summerfield,11044,2007,5759,594,133,362,8855
North Carolina,Sneads Ferry,2797,496,1462,277,44,64,2343
North Carolina,Whitsett,1018,183,501,62,35,71,852
North Carolina,Walkertown,5043,957,2021,646,112,228,3964
North Carolina,Enfield,2322,1050,362,154,128,206,1900
North Carolina,Halifax,148,39,54,5,8,14,120
North Carolina,Scotland Neck,1380,507,373,147,55,123,1205
North Carolina,Littleton,607,208,155,42,36,82,523
North Carolina,Clayton,20324,4118,8388,1856,380,510,15252
North Carolina,Princeton,944,113,313,146,36,83,691
North Carolina,Selma,6577,1861,1852,579,264,360,4916
North Carolina,Beech Mountain,581,63,388,47,3,36,537
North Carolina,Ronda,589,134,222,34,8,38,436
North Carolina,Bethania,392,105,205,37,5,12,364
North Carolina,Half Moon,7669,1863,3156,498,185,272,5974
North Carolina,Warsaw,3131,995,733,232,164,282,2406
North Carolina,Conetoe,294,92,102,16,6,35,251
North Carolina,Ossipee,488,115,189,67,26,17,414
North Carolina,Red Cross,759,126,361,69,24,51,631
North Carolina,Wallburg,3029,473,1641,223,35,130,2502
North Carolina,Chimney Rock Village village,140,14,67,11,0,11,103
North Carolina,Advance,924,119,462,93,0,78,752
North Carolina,Aquadale,259,76,108,15,0,36,235
North Carolina,Archer Lodge,4771,791,1941,393,353,47,3525
North Carolina,Atlantic,458,44,295,71,5,16,431
North Carolina,Belvoir,596,73,288,43,0,40,444
North Carolina,Avon,665,177,136,173,35,46,567
North Carolina,North Topsail Beach,995,194,454,120,27,112,907
North Carolina,Bayview,284,91,136,47,0,10,284
North Carolina,Bennett,440,188,95,45,0,12,340
North Carolina,Blue Clay Farms,10,0,10,0,0,0,10
North Carolina,Broad Creek,2440,427,1174,318,62,92,2073
North Carolina,Bunnlevel,592,167,191,94,4,72,528
North Carolina,Buxton,1319,160,548,174,19,62,963
North Carolina,Camden,740,248,309,48,35,10,650
North Carolina,Caroleen,841,174,430,180,0,0,784
North Carolina,Cherokee,2163,610,752,311,12,182,1867
North Carolina,Cliffside,185,27,97,28,0,0,152
North Carolina,Coinjock,398,114,178,49,0,0,341
North Carolina,Bell Arthur,156,30,75,39,0,0,144
North Carolina,Lexington,18897,5409,5693,1818,646,1296,14862
North Carolina,Misenheimer village,754,586,130,10,0,14,740
North Carolina,Duck,581,63,366,51,2,42,524
North Carolina,Pinetops,1273,432,409,92,16,65,1014
North Carolina,Bailey,450,87,170,30,11,45,343
North Carolina,Dortches,1085,116,588,49,9,67,829
North Carolina,Bayshore,4696,805,2224,282,62,97,3470
North Carolina,Carolina Beach,6194,1260,2954,790,194,179,5377
North Carolina,Bolton,669,202,179,50,16,77,524
North Carolina,Biltmore Forest,1536,215,893,63,10,93,1274
North Carolina,Montreat,454,298,145,6,0,5,454
North Carolina,Hudson,3704,582,1845,288,40,180,2935
North Carolina,Sawmills,5159,1059,2176,688,248,395,4566
North Carolina,Mills River,7173,1750,3522,320,87,399,6078
North Carolina,Cove City,412,101,146,27,16,26,316
North Carolina,Dellview,6,6,0,0,0,0,6
North Carolina,Elon,11008,5762,3196,368,60,665,10051
North Carolina,Fairview,3701,597,1850,430,26,198,3101
North Carolina,Grantsboro,654,110,291,50,33,45,529
North Carolina,Midland,3499,632,1679,203,55,181,2750
North Carolina,Butner,7699,2320,2453,941,187,311,6212
North Carolina,Eastover,3697,790,1554,320,116,247,3027
North Carolina,Midway,4815,1036,2085,310,205,396,4032
North Carolina,Altamahaw,335,100,186,20,0,0,306
North Carolina,Bear Grass,86,14,40,8,0,8,70
North Carolina,Havelock,20330,6127,7308,1285,544,491,15755
North Carolina,Dover,233,68,88,27,0,23,206
North Carolina,Maggie Valley,1654,227,870,183,19,108,1407
North Carolina,Faith,830,126,347,80,19,80,652
North Carolina,Ellerbe,862,255,288,83,11,52,689
North Carolina,Shannon,331,75,66,0,25,9,175
North Carolina,Bethel,1753,506,641,120,51,171,1489
North Carolina,Rose Hill,2547,816,567,144,97,186,1810
North Carolina,Beulaville,1513,315,496,185,80,203,1279
North Carolina,Ashley Heights,484,99,172,65,0,13,349
North Carolina,Brogden,2337,579,761,285,116,198,1939
North Carolina,Raleigh,457159,160310,151543,39955,9304,14659,375771
North Carolina,New London,683,121,329,90,13,26,579
North Carolina,Bonnetsville,537,126,237,26,10,12,411
North Carolina,Wendell,6828,1349,2184,922,215,382,5052
North Carolina,Cedar Rock village,251,24,165,11,2,12,214
North Carolina,Weaverville,3887,790,1781,412,39,418,3440
North Carolina,Avery Creek,2307,567,1126,274,0,23,1990
North Carolina,Pink Hill,437,129,153,55,16,20,373
North Carolina,Micro,672,85,240,94,0,69,488
North Carolina,South Weldon,878,211,210,40,0,43,504
North Carolina,Lewisville,13657,2513,6792,837,296,564,11002
North Carolina,Clemmons village,20050,3708,9226,1777,153,935,15799
North Carolina,Stovall,362,70,154,53,19,28,324
North Carolina,Stem,1048,264,535,32,9,27,867
North Carolina,Belhaven,1879,530,619,190,34,186,1559
North Carolina,Weldon,1679,434,556,110,57,181,1338
