State,City,Population,Black,American Indian/Alaskan Native,Asian,Native Hawaiian / Pacific Islander,Hispanic/Latino,White,Other,Two or More,Total
Massachusetts,East Dennis,2366,0,0,0,0,105,2261,98,0,2464
Massachusetts,East Harwich,4859,165,0,131,19,49,4446,9,49,4868
Massachusetts,East Sandwich,3478,0,0,31,0,0,3447,0,0,3478
Massachusetts,New Seabury,774,0,0,8,0,67,699,0,0,774
Massachusetts,Pocasset,3069,45,0,0,0,21,2962,12,41,3081
Massachusetts,Raynham Center,4522,0,0,336,0,39,4119,0,45,4539
Massachusetts,Randolph,33924,13778,15,4098,26,3063,11478,1878,1207,35543
Massachusetts,Somerset,18207,63,0,52,0,145,17696,119,145,18220
Massachusetts,Northampton,28568,668,39,1344,0,2422,23290,405,990,29158
Massachusetts,Turners Falls,4100,89,74,7,0,344,3430,159,202,4305
Massachusetts,Medfield,6776,110,0,372,0,76,6138,0,80,6776
Massachusetts,Milton,27568,4127,44,1787,0,869,19970,272,919,27988
Massachusetts,Hingham,6290,11,0,3,0,47,6229,0,0,6290
Massachusetts,Chicopee,55661,2702,68,1188,0,11486,39735,2630,1274,59083
Massachusetts,Springfield,154596,32314,695,3366,57,69131,49058,14176,7101,175898
Massachusetts,Teaticket,1597,38,0,0,0,115,1444,5,0,1602
Massachusetts,Smith Mills,4717,61,7,75,0,27,4422,56,69,4717
Massachusetts,Dedham,25377,2225,56,759,14,2338,19676,486,617,26171
Massachusetts,Orleans,1867,257,0,0,0,34,1576,0,0,1867
Massachusetts,Wilbraham,3385,51,0,5,0,144,3169,36,16,3421
Massachusetts,Taunton,56963,4896,20,814,0,4477,44506,2412,1997,59122
Massachusetts,North Lakeville,2936,19,0,0,0,98,2705,36,114,2972
Massachusetts,Hatfield,1352,13,1,27,0,39,1264,38,0,1382
Massachusetts,Cordaville,2905,20,0,499,0,12,2304,0,70,2905
Massachusetts,Salisbury,4927,0,0,0,18,183,4684,0,56,4941
Massachusetts,Fitchburg,40737,2003,164,1463,0,10658,26116,2617,1659,44680
Massachusetts,Hopedale,3488,38,0,25,0,34,3352,19,21,3489
Massachusetts,Rowley,1628,0,0,77,0,59,1473,23,19,1651
Massachusetts,Lunenburg,2023,1,0,55,0,3,1891,0,73,2023
Massachusetts,Essex,1376,0,0,0,0,0,1376,0,0,1376
Massachusetts,Spencer,5705,108,0,408,0,265,4859,0,65,5705
Massachusetts,Danvers,27631,467,11,496,0,1048,25109,240,491,27862
Massachusetts,Sturbridge,2169,46,0,82,0,64,1956,14,21,2183
Massachusetts,Winchendon,3662,53,0,74,0,74,3424,0,44,3669
Massachusetts,Whitinsville,6941,273,27,198,0,426,5624,121,525,7194
Massachusetts,South Lancaster,1588,22,0,113,0,171,1228,0,54,1588
Massachusetts,Milford,25656,421,22,722,15,3861,19587,2745,452,27825
Massachusetts,Nahant,3495,35,0,49,0,56,3327,33,32,3532
Massachusetts,Lawrence,79841,3867,296,1919,0,64080,11512,30074,2319,114067
Massachusetts,Ipswich,4384,54,0,53,0,149,4105,43,36,4440
Massachusetts,Great Barrington,2492,70,0,53,0,356,1968,217,45,2709
Massachusetts,Adams,5572,43,0,17,0,50,5381,20,70,5581
Massachusetts,West Wareham,2173,114,0,62,0,105,1718,167,112,2278
Massachusetts,Scituate,5482,33,0,0,0,14,5323,88,24,5482
Massachusetts,Ocean Bluff-Brant Rock,5190,57,0,0,0,75,5043,0,50,5225
Massachusetts,Clinton,7181,367,0,13,0,1425,5366,354,289,7814
Massachusetts,Baldwinville,1894,0,0,47,0,134,1676,30,37,1924
Michigan,Central Lake village,969,1,6,8,0,6,929,3,19,972
Michigan,Bridgeport,6443,2071,26,40,0,969,3297,264,210,6877
Michigan,Ellsworth village,357,5,1,4,0,4,340,0,3,357
Michigan,Sault Ste. Marie,13712,464,1701,65,49,234,10178,1,1097,13789
Michigan,Pellston village,822,7,63,0,0,14,683,0,55,822
Michigan,Brooklyn village,1160,8,0,8,0,36,1067,0,41,1160
Michigan,Grosse Pointe,5218,112,0,42,0,174,4728,24,155,5235
Michigan,Durand,3317,0,0,0,0,54,3133,8,143,3338
Michigan,Mendon village,918,0,1,5,0,44,864,0,4,918
Michigan,Vandercook Lake,4781,15,4,0,0,190,4531,0,45,4785
Michigan,Garden City,26809,699,93,293,0,1046,24048,171,560,26910
Michigan,Grosse Pointe Park,11207,943,53,303,0,111,9540,33,251,11234
Michigan,Clawson,12029,209,7,207,0,484,10899,177,229,12212
Michigan,Farmington Hills,81482,15616,235,11008,54,2288,50223,384,2106,81914
Michigan,Schoolcraft village,1357,0,11,6,0,0,1287,0,53,1357
Michigan,Colon village,1243,0,0,5,0,0,1226,0,12,1243
Michigan,Evart,1587,0,30,8,0,81,1442,0,26,1587
Michigan,Bronson,2378,40,0,0,0,389,1885,279,82,2675
Michigan,Grass Lake village,1227,0,4,0,0,46,1148,4,32,1234
Michigan,Dowling,353,0,0,0,0,0,353,0,0,353
Michigan,Rose City,586,9,0,0,0,9,564,4,4,590
Michigan,Caberfae,30,0,0,0,0,0,30,0,0,30
Michigan,Carp Lake,410,3,4,0,1,8,389,0,5,410
Michigan,Cedar,95,0,0,0,0,4,91,0,0,95
Michigan,Chums Corner,1150,0,0,0,0,16,1134,0,0,1150
Michigan,Conway,205,0,0,0,0,0,202,0,3,205
Michigan,Copper Harbor,71,0,0,0,0,0,71,0,0,71
Michigan,Cross Village,87,0,5,0,0,1,81,0,0,87
Michigan,Crystal Downs Country Club,82,0,0,0,0,0,82,0,0,82
Michigan,Brutus,132,22,3,0,0,20,98,3,6,152
Michigan,Crystal Mountain,64,0,20,0,0,0,44,0,0,64
Michigan,Dollar Bay,955,0,0,0,0,10,945,6,4,965
Michigan,Howard City village,1643,8,15,4,0,31,1529,12,52,1651
Michigan,Eagle Harbor,100,0,0,0,0,0,97,0,3,100
Michigan,Eagle River,84,4,0,0,0,7,75,0,0,86
Michigan,Eastport,207,0,6,0,0,24,170,0,7,207
Michigan,Filer City,81,0,0,0,0,0,81,0,0,81
Michigan,Fostoria,606,0,0,0,0,10,591,0,5,606
Michigan,Glen Arbor,133,0,0,0,0,0,133,0,0,133
Michigan,Delton,915,0,0,0,0,32,859,0,56,947
Michigan,Brethren,441,0,5,0,0,0,436,0,0,441
Michigan,Boon,235,0,4,0,0,4,227,0,4,239
Michigan,Bendon,186,0,15,0,0,0,171,0,0,186
Michigan,Skidway Lake,3426,26,125,0,0,93,3133,0,57,3434
Michigan,West Branch,2256,33,4,46,0,27,2134,4,20,2268
Michigan,Comstock Park,10374,825,65,272,0,1117,7857,171,338,10645
Michigan,Cutlerville,16623,1137,90,703,0,1878,12107,452,753,17120
Michigan,East Grand Rapids,11642,159,50,107,0,295,10807,71,241,11730
Michigan,DeWitt,4667,102,17,38,0,88,4358,0,64,4667
Michigan,Lake Isabella village,2112,2,13,0,0,19,2064,2,22,2122
Michigan,Douglas,953,5,6,7,0,108,829,36,1,992
Michigan,Chelsea,5295,45,0,7,0,203,4940,39,100,5334
Michigan,Advance,323,0,0,0,0,0,323,0,0,323
Michigan,Alba,332,0,0,0,0,13,319,0,0,332
Michigan,Alden,92,0,0,0,0,0,92,0,0,92
Michigan,Amasa,262,0,0,0,0,2,255,0,7,264
Michigan,Arcadia,271,9,3,0,0,1,258,0,0,271
Michigan,Attica,740,0,0,0,0,0,740,0,0,740
Michigan,Bath,2213,16,7,0,0,61,2018,0,111,2213
Michigan,Bay Port,434,0,4,7,0,7,420,0,0,438
Michigan,Bay View,226,0,0,0,0,0,226,0,0,226
Michigan,Bear Lake,396,0,4,0,0,5,383,0,4,396
Michigan,Tustin village,237,0,7,9,0,0,221,0,0,237
Michigan,Coleman,1406,0,0,19,0,58,1318,14,16,1425
Michigan,Fairgrove village,572,27,0,0,0,16,527,0,10,580
Michigan,Frankfort,1108,8,0,6,0,44,1033,0,19,1110
Michigan,Three Oaks village,1463,16,9,3,0,89,1308,0,50,1475
Michigan,Zilwaukee,1650,21,0,17,0,248,1310,30,54,1680
Michigan,Baraga village,2306,777,273,17,2,65,1003,16,192,2345
Michigan,McBride village,193,0,0,0,0,0,186,0,7,193
Michigan,Harper Woods,13959,8160,57,313,0,113,4659,36,665,14003
Michigan,Southfield,73392,51563,104,1839,0,1333,16251,551,2607,74248
Michigan,Gladwin,2883,52,8,51,0,38,2685,0,56,2890
Michigan,Metamora village,630,0,0,6,0,39,575,0,10,630
Michigan,White Pigeon village,1449,0,9,0,0,111,1302,22,45,1489
Michigan,Sterling village,606,0,5,0,0,27,570,7,19,628
Michigan,Traverse City,15474,300,296,83,7,233,14219,50,392,15580
Michigan,Clarksville village,417,0,0,1,0,2,414,0,0,417
Michigan,Ionia,11187,2258,68,41,0,1063,7435,18,422,11305
Michigan,Mount Pleasant,25691,1015,438,889,0,1062,21219,234,1179,26036
Michigan,Shepherd village,1492,17,29,0,0,40,1371,0,46,1503
Michigan,Canadian Lakes,2925,132,0,8,0,54,2673,0,102,2969
Michigan,Madison Heights,30226,2872,122,1386,0,796,24389,273,847,30685
Michigan,Britton village,643,0,0,0,0,14,607,1,22,644
Michigan,Clayton village,339,0,0,0,0,44,289,3,6,342
Michigan,Prescott village,192,0,0,0,0,3,187,0,2,192
Michigan,Level Park-Oak Park,3769,228,3,0,0,63,3384,0,122,3800
Michigan,Algonac,4040,6,39,0,0,84,3895,59,16,4099
Michigan,Lincoln village,364,3,0,0,0,13,336,0,17,369
Michigan,Grawn,1225,0,0,119,0,60,1046,60,0,1285
Michigan,Sterling Heights,132470,7773,342,9981,0,3443,108245,1017,2817,133618
Michigan,Onaway,782,10,6,0,0,8,728,8,29,789
Michigan,Berrien Springs village,1590,254,32,115,0,145,977,29,83,1635
Michigan,Niles,11265,1281,79,116,0,563,8617,65,670,11391
Michigan,Boyne Falls village,423,8,14,0,0,0,397,0,4,423
Michigan,Charlevoix,2364,33,30,0,0,94,2193,0,15,2365
Michigan,Watervliet,1663,16,15,11,0,27,1527,14,70,1680
Michigan,Indian River,1879,0,4,0,0,20,1855,20,0,1899
Michigan,Onsted village,1005,58,6,4,0,30,890,0,17,1005
Michigan,Wolverine village,247,0,0,0,0,0,246,0,1,247
Michigan,Wayland,4190,61,13,0,0,161,3856,15,202,4308
Michigan,Crystal Falls,1701,15,7,13,0,33,1619,0,32,1719
Michigan,Westwood,9280,1119,0,576,0,672,6458,94,686,9605
Michigan,Caledonia village,1657,3,0,19,0,18,1574,5,43,1662
Michigan,Cedar Springs,3651,100,10,26,0,197,3178,32,150,3693
Michigan,Sparta village,4332,33,0,22,0,308,3935,17,34,4349
Michigan,Walker,24768,852,19,708,20,974,21476,147,777,24973
Michigan,Yale,2010,5,5,11,0,34,1911,3,41,2010
Michigan,Carney village,202,9,9,0,0,4,176,0,4,202
Michigan,Otsego,3976,30,0,49,0,0,3848,0,49,3976
Michigan,Ironwood,4999,129,36,16,10,62,4737,12,17,5019
Michigan,Alpena,10086,111,38,59,0,235,9516,16,156,10131
Michigan,Fennville,1949,11,3,14,0,890,1020,56,28,2022
Michigan,Woodland Beach,2049,0,20,0,0,0,1959,0,70,2049
Michigan,Farwell village,853,0,17,0,0,11,825,0,0,853
Michigan,Breedsville village,177,0,25,0,0,29,105,28,18,205
Michigan,Hartford,2605,28,6,50,14,890,1474,522,304,3288
Michigan,South Haven,4341,602,16,76,0,81,3452,0,169,4396
Michigan,Pearl Beach,2996,0,0,27,0,8,2961,0,0,2996
Michigan,Newaygo,1928,62,5,0,0,70,1772,0,35,1944
Michigan,Byron Center,6710,132,0,152,0,381,5903,130,194,6892
Michigan,Forest Hills,27947,387,64,1454,18,581,24912,29,638,28083
Michigan,Richmond,5874,64,0,0,0,139,5532,38,164,5937
Michigan,St. Clair,5350,45,0,75,0,185,4946,8,99,5358
Michigan,Powers village,441,5,0,0,0,4,427,0,5,441
Michigan,Center Line,8303,1753,0,455,5,146,5766,44,174,8343
Michigan,Romeo village,3916,324,0,0,0,477,3100,68,15,3984
Michigan,Robin Glen-Indiantown,835,0,13,0,0,103,707,40,12,875
Michigan,Au Gres,830,6,0,3,0,1,796,0,24,830
Michigan,Omer,322,2,5,0,0,5,308,2,0,322
Michigan,Beaverton,1438,1,21,0,0,42,1351,0,37,1452
Michigan,Breckenridge village,1243,0,0,0,13,54,1164,5,23,1259
Michigan,Houghton,7934,193,34,824,0,164,6453,90,192,7950
Michigan,Three Rivers,7680,781,40,63,0,499,5997,149,437,7966
Michigan,Otter Lake village,380,1,3,4,0,10,358,0,4,380
Michigan,Flint,97161,52173,502,295,33,3834,36293,762,4845,98737
Michigan,Hopkins village,756,9,2,0,0,7,724,2,19,763
Michigan,Albion,8324,2695,47,41,0,662,4618,66,365,8494
Michigan,Beecher,9128,5377,50,12,0,186,2556,33,970,9184
Michigan,Burton,28754,2312,22,282,21,1031,24075,77,1093,28913
Michigan,Pleasant Ridge,2389,49,7,51,6,67,2117,35,103,2435
Michigan,Gaylord,3667,66,11,0,0,139,3413,0,105,3734
Michigan,Nashville village,1728,0,6,2,0,44,1578,14,87,1731
Michigan,Edwardsburg village,1200,6,8,2,0,37,1109,10,65,1237
Michigan,Marcellus village,1171,4,0,0,0,22,1123,0,22,1171
Michigan,Ossineke,926,9,0,4,0,6,907,0,0,926
Michigan,Vandalia village,398,99,1,51,0,47,172,0,42,412
Michigan,Mason,8447,443,10,193,0,446,7294,57,184,8627
Michigan,Stony Point,1695,56,0,0,0,99,1540,0,57,1752
Michigan,Brown City,1192,8,4,0,0,101,1077,0,2,1192
Michigan,Fruitport village,1361,21,0,0,0,5,1316,7,17,1366
Michigan,Montague,2493,18,1,0,0,236,2205,21,40,2521
Michigan,Ravenna village,1238,0,0,0,0,30,1208,0,0,1238
Michigan,Roosevelt Park,3806,542,11,192,9,159,2795,39,129,3876
Michigan,Wolverine Lake village,4582,0,0,7,0,160,4337,43,78,4625
Michigan,Fenton,11336,109,19,0,0,383,10502,27,373,11413
Michigan,Lake Linden village,1078,3,5,0,0,35,1003,2,56,1104
Michigan,Hardwood Acres,423,0,0,0,0,0,423,0,0,423
Michigan,Port Huron,29175,2102,77,434,17,1645,23230,239,1921,29665
Michigan,Henderson,327,0,0,12,0,14,291,14,10,341
Michigan,Manchester village,2037,15,0,0,0,26,1939,0,57,2037
Michigan,Ypsilanti,20939,5717,0,410,20,964,12888,312,911,21222
Michigan,Ecorse,9372,4017,138,0,79,1807,2769,518,956,10284
Michigan,Hamtramck,21941,2967,56,5707,92,237,11364,396,1308,22127
Michigan,Beverly Hills village,10440,1097,20,182,21,161,8816,39,177,10513
Michigan,Birmingham,21066,586,13,587,0,591,18758,42,561,21138
Michigan,Lake Orion village,3131,4,4,122,0,88,2909,9,4,3140
Michigan,Milford village,6484,53,13,25,0,127,6136,33,131,6518
Michigan,Novi,59625,5056,228,13846,30,2151,37193,701,1304,60509
Michigan,Oxford village,3553,20,0,33,0,103,3358,0,60,3574
Michigan,Kingston village,405,0,0,0,0,9,394,0,6,409
Michigan,Middleville village,3397,14,0,0,0,218,3148,0,17,3397
Michigan,Dowagiac,5779,807,235,46,21,474,3699,399,432,6113
Michigan,Litchfield,1291,4,37,0,0,10,1240,4,0,1295
Michigan,Reading,1090,0,1,4,0,19,1059,7,1,1091
Michigan,Waldron village,494,0,0,0,0,2,482,2,10,496
Michigan,Hancock,4577,1,20,88,0,124,4193,11,161,4598
Michigan,Williamston,3930,1,0,24,0,257,3585,27,92,3986
Michigan,Lambertville,9394,103,12,47,0,232,8685,15,315,9409
Michigan,Middletown,799,0,0,7,0,47,729,0,25,808
Michigan,Maybee village,667,0,0,16,0,22,620,0,31,689
Michigan,Lennon village,541,1,0,4,0,4,507,3,25,544
Michigan,Byron village,480,0,43,0,0,14,423,0,0,480
Michigan,Augusta village,918,5,0,0,0,49,841,0,27,922
Michigan,South Lyon,11786,12,0,351,0,326,10781,32,356,11858
Michigan,Climax village,759,11,0,0,0,3,719,4,22,759
Michigan,Camden village,700,0,1,0,0,14,682,1,9,707
Michigan,Laurium village,2179,5,13,5,0,12,2112,0,42,2189
Michigan,Edgemont Park,2287,278,5,0,12,264,1627,93,166,2445
Michigan,Lansing,116699,26077,700,4146,41,14619,64101,3574,10533,123791
Michigan,Walled Lake,7193,612,54,231,0,262,5796,9,279,7243
Michigan,Goodrich village,1941,37,4,0,0,34,1869,0,0,1944
Michigan,Lake Fenton,5331,0,10,40,0,64,5201,0,16,5331
Michigan,Standish,1529,23,89,8,0,30,1360,0,19,1529
Michigan,Twining village,201,0,0,0,0,42,155,0,14,211
Michigan,Greenville,8394,85,0,3,16,215,7832,4,259,8414
Michigan,Allegan,5044,558,46,83,0,456,3945,28,71,5187
Michigan,Plainwell,3802,16,5,0,0,27,3691,0,67,3806
Michigan,Marshall,7021,38,0,104,0,314,6470,0,95,7021
Michigan,Tekonsha village,684,7,12,0,0,7,642,3,16,687
Michigan,Benton Heights,4263,2408,0,8,20,837,889,403,66,4631
Michigan,Manistique,2941,30,136,13,0,31,2545,0,186,2941
Michigan,Milan,5944,90,49,43,0,185,5512,51,65,5995
Michigan,Petersburg,1194,11,10,4,0,32,1100,0,40,1197
Michigan,North Muskegon,3789,49,14,14,0,104,3453,0,252,3886
Michigan,Hesperia village,889,0,19,2,0,6,862,3,0,892
Michigan,Eaton Rapids,5216,46,0,22,0,229,4916,75,50,5338
Michigan,Coopersville,4386,0,83,10,0,143,4017,8,143,4404
Michigan,Centreville village,1397,84,4,0,0,47,1207,11,68,1421
Michigan,Sturgis,10855,91,107,0,0,2559,7843,1009,406,12015
Michigan,Holland,33503,1496,153,894,23,7623,22697,2130,1298,36314
Michigan,Norton Shores,24357,673,279,281,0,1197,21336,49,666,24481
Michigan,Harvey,1612,20,5,0,0,38,1519,2,44,1628
Michigan,Leslie,1995,3,0,0,0,82,1828,0,82,1995
Michigan,Palmer,486,0,5,0,0,0,481,0,0,486
Michigan,St. Helen,2681,0,9,14,0,59,2580,5,19,2686
Michigan,Forestville village,77,0,0,1,0,6,70,0,0,77
Michigan,Okemos,23912,1065,109,4772,0,770,15800,68,1446,24030
Michigan,Detroit Beach,2021,0,0,0,0,112,1880,19,29,2040
Michigan,Twin Lake,1751,0,16,20,0,52,1663,20,0,1771
Michigan,Spring Lake village,2563,4,0,35,0,85,2408,39,27,2598
Michigan,Posen village,223,0,0,0,0,5,217,0,1,223
Michigan,Westland,82120,15404,383,3652,37,3077,58008,921,1706,83188
Michigan,Lake City,883,29,4,6,0,14,790,0,46,889
Michigan,Marion village,798,3,8,14,0,10,763,0,2,800
Michigan,Taylor,61574,10728,249,973,0,3734,44378,1205,1689,62956
Michigan,Riverview,12167,634,17,40,0,481,10869,81,128,12250
Michigan,Houghton Lake,3544,0,33,0,0,52,3454,7,5,3551
Michigan,Grand Haven,10974,18,76,107,0,216,10440,0,117,10974
Michigan,Flushing,8012,76,15,58,0,396,7372,43,65,8025
Michigan,Akron village,444,5,1,0,0,37,388,3,21,455
Michigan,Unionville village,513,0,0,0,0,22,484,0,7,513
Michigan,Pentwater village,838,0,0,0,0,69,759,0,10,838
Michigan,Shelby village,2220,17,28,8,0,954,1214,72,61,2354
Michigan,Walkerville village,225,0,7,0,0,40,177,11,1,236
Michigan,Marquette,20932,931,154,220,18,516,18600,49,622,21110
Michigan,Hudsonville,7344,69,0,79,0,184,6883,82,183,7480
Michigan,Rockwood,3202,16,0,65,0,64,3025,9,23,3202
Michigan,Essexville,3357,87,12,42,0,144,3052,23,35,3395
Michigan,Woodhaven,12551,803,46,462,0,832,10316,89,109,12657
Michigan,Lexington village,984,0,0,0,0,8,975,0,1,984
Michigan,Marlette,1874,34,4,1,0,84,1718,7,35,1883
Michigan,Whitehall,2730,73,8,77,0,56,2452,0,76,2742
Michigan,Copemish village,153,0,0,0,0,17,131,0,12,160
Michigan,Custer village,281,4,1,0,0,4,266,0,8,283
Michigan,Ishpeming,6482,31,28,44,5,36,6224,0,114,6482
Michigan,Negaunee,4563,37,41,18,0,26,4323,0,118,4563
Michigan,West Ishpeming,2837,8,4,35,0,0,2687,0,103,2837
Michigan,Ferrysburg,3003,13,0,0,0,104,2838,43,48,3046
Michigan,Wyandotte,25138,293,50,127,0,1059,23292,259,370,25450
Michigan,Daggett village,215,0,0,0,0,14,201,6,8,229
Michigan,St. Clair Shores,59781,3296,89,424,25,1428,53522,133,1075,59992
Michigan,Lowell,4060,17,0,22,0,219,3675,102,127,4162
Michigan,Pilgrim,27,0,0,0,0,0,27,0,0,27
Michigan,Ponshewaing,54,0,0,0,0,0,54,0,0,54
Michigan,Presque Isle Harbor,590,1,0,0,0,16,573,0,0,590
Michigan,Rapid City,1465,20,21,7,0,77,1300,33,40,1498
Michigan,St. James,162,0,2,0,0,0,160,0,0,162
Michigan,Sand Lake,1553,2,0,1,0,29,1516,2,5,1555
Michigan,Snover,460,0,0,2,0,6,452,3,0,463
Michigan,South Boardman,557,0,30,0,0,0,527,0,0,557
Michigan,Stronach,182,0,0,5,0,7,168,0,2,182
Michigan,Village of Grosse Pointe Shores,2860,97,15,124,0,93,2500,0,46,2875
Michigan,Vineyard Lake,694,3,0,17,0,0,674,0,0,694
Michigan,Wacousta,1637,0,0,15,0,23,1581,0,18,1637
Michigan,Walloon Lake,274,2,0,0,0,0,272,0,0,274
Michigan,Watersmeet,459,0,79,10,0,2,352,0,18,461
Michigan,Wedgewood,221,0,0,0,0,0,221,0,0,221
Michigan,Wellston,244,0,2,0,0,5,233,0,4,244
Michigan,White Pine,434,0,6,4,0,12,412,0,0,434
Michigan,Zeba,432,3,177,4,0,9,157,0,91,441
Michigan,Dexter,4603,0,0,100,0,334,4110,25,79,4648
Michigan,Parkdale,680,9,0,0,0,66,601,1,4,681
Michigan,Omena,239,0,0,0,0,0,235,0,4,239
Michigan,Oden,299,0,0,0,0,16,260,0,23,299
Michigan,Oak Hill,756,0,8,0,0,0,748,0,0,756
Michigan,Hickory Corners,256,0,0,0,0,0,236,0,20,256
Michigan,Jasper,381,0,8,0,0,22,355,0,0,385
Michigan,Horton Bay,552,0,17,0,2,7,528,0,0,554
Michigan,Interlochen,361,0,19,0,0,12,330,0,0,361
Michigan,Ironton,107,0,0,0,0,0,107,0,0,107
Michigan,Jennings,315,0,0,0,0,0,315,0,0,315
Michigan,K. I. Sawyer,3094,16,72,9,0,150,2580,24,300,3151
Michigan,Lake Leelanau,126,0,0,32,0,0,94,0,0,126
Michigan,Lake Victoria,781,9,0,1,0,10,761,10,0,791
Michigan,Ovid,1903,0,4,0,0,124,1765,5,14,1912
Michigan,Leland,312,9,0,4,0,16,292,0,0,321
Michigan,Loomis,172,0,0,0,0,0,172,0,0,172
Michigan,Lupton,313,0,4,0,0,17,289,0,3,313
Michigan,Manistee Lake,510,0,0,0,0,3,507,0,0,510
Michigan,Maple City,136,0,3,0,0,18,115,0,0,136
Michigan,Maple Grove,74,0,0,0,0,0,74,0,0,74
Michigan,Marenisco,172,0,5,0,0,3,161,0,5,174
Michigan,Nessen City,65,0,0,0,0,0,64,0,1,65
Michigan,New Troy,738,0,0,0,0,3,712,0,23,738
Michigan,Norwood,172,0,0,0,0,0,167,0,5,172
Michigan,Levering,181,0,28,12,0,0,118,0,23,181
Michigan,Haring,509,0,0,0,0,0,480,0,29,509
Michigan,Bay Shore,748,0,21,8,0,0,674,0,45,748
Michigan,Caseville,711,9,18,0,0,0,669,0,15,711
Michigan,St. Ignace,2257,50,592,35,5,39,1441,7,112,2281
Michigan,Eastlake village,454,3,25,4,0,12,404,0,12,460
Michigan,Fountain village,194,0,0,0,0,14,174,0,6,194
Michigan,Free Soil village,87,0,0,0,0,0,87,0,0,87
Michigan,Trowbridge Park,2270,32,13,220,0,0,1869,0,136,2270
Michigan,Maple Rapids village,633,0,0,0,0,25,608,0,6,639
Michigan,Spring Arbor,2634,100,6,10,8,202,2257,46,61,2690
Michigan,Burr Oak village,774,2,0,0,0,67,664,32,41,806
Michigan,Fowler village,1357,12,0,11,0,58,1237,8,39,1365
Michigan,Bay City,33463,1059,192,195,0,3028,28110,248,1107,33939
Michigan,Le Roy village,298,2,0,0,0,10,282,5,4,303
Michigan,Reed City,2625,139,22,18,0,46,2369,0,47,2641
Michigan,Auburn,1947,0,6,12,0,52,1865,3,12,1950
Michigan,Pinconning,1424,40,5,0,0,57,1293,0,29,1424
Michigan,Gaastra,331,1,9,1,0,1,319,1,0,332
Michigan,Kalamazoo,76040,16176,176,1647,12,5190,48825,580,4914,77520
Michigan,Parchment,1969,233,30,34,0,62,1477,12,138,1986
Michigan,Grant,907,0,10,0,0,129,747,40,54,980
Michigan,Kent City village,1059,44,3,0,0,197,786,29,37,1096
Michigan,Mackinac Island,960,174,138,19,0,19,597,0,13,960
Michigan,Carsonville village,517,0,4,4,0,21,479,0,9,517
Michigan,Temperance,8798,55,24,85,0,178,8337,0,119,8798
Michigan,South Rockwood village,1828,64,25,54,0,109,1574,5,36,1867
Michigan,Lakes of the North,866,0,0,7,0,0,837,0,22,866
Michigan,Jonesville,2403,62,47,22,0,30,2188,0,74,2423
Michigan,Ontonagon village,1551,19,4,0,0,9,1467,5,52,1556
Michigan,Constantine village,2021,7,2,15,0,210,1720,21,71,2046
Michigan,Bancroft village,530,0,0,2,0,25,483,0,20,530
Michigan,Morrice village,1210,0,6,6,0,46,1126,0,26,1210
Michigan,Vernon village,715,0,0,0,0,0,715,0,0,715
Michigan,Perrinton village,621,0,0,0,0,81,524,0,16,621
Michigan,St. Louis,7198,1916,30,51,10,504,4501,2,320,7334
Michigan,Caro,4064,38,15,96,0,170,3708,0,37,4064
Michigan,Kingsley village,1498,0,21,8,0,29,1413,0,27,1498
Michigan,Beulah village,211,21,0,0,0,0,182,0,8,211
Michigan,Port Austin village,699,0,3,0,0,33,653,0,10,699
Michigan,Port Hope village,217,0,4,0,0,4,208,0,1,217
Michigan,Sebewaing village,1510,32,0,4,0,78,1391,41,0,1546
Michigan,New Era village,439,0,4,0,0,27,406,9,2,448
Michigan,Freeport village,472,0,0,0,0,19,452,0,1,472
Michigan,Carleton village,2399,11,0,5,0,85,2218,54,64,2437
Michigan,Dundee village,4133,41,0,12,0,54,4026,0,0,4133
Michigan,Luna Pier,1236,4,0,6,3,29,1151,10,38,1241
Michigan,Harbor Beach,1943,17,5,22,0,19,1828,3,55,1949
Michigan,New Haven village,4751,430,62,0,0,78,4013,12,156,4751
Michigan,Stockbridge village,1349,0,5,0,0,59,1267,0,23,1354
Michigan,Eastpointe,32576,16026,394,224,0,575,14339,533,717,32808
Michigan,Rosebush village,356,3,20,3,0,31,301,2,23,383
Michigan,Barryton village,445,0,4,4,0,2,426,0,9,445
Michigan,Mecosta village,478,15,2,0,0,32,410,0,19,478
Michigan,Stanwood village,237,0,0,0,0,11,223,0,3,237
Michigan,Bellevue village,1338,3,15,0,0,74,1229,28,20,1369
Michigan,Minden City village,166,0,0,0,0,0,166,0,0,166
Michigan,Sandusky,2545,69,17,42,0,80,2264,0,97,2569
Michigan,McBain,583,5,0,0,0,0,578,0,0,583
Michigan,Fremont,4060,81,119,26,0,374,3499,65,103,4267
Michigan,Kalkaska village,2217,44,31,35,0,26,2044,0,63,2243
Michigan,Northview,15391,598,0,231,0,567,13495,56,656,15603
Michigan,Menominee,8214,38,0,10,0,213,7771,21,204,8257
Michigan,Lake Odessa village,2154,38,6,0,0,337,1746,83,50,2260
Michigan,Muir village,664,5,0,8,0,54,555,0,48,670
Michigan,Saranac village,1432,8,14,0,0,33,1362,0,15,1432
Michigan,Clare,3045,27,12,0,0,75,2904,7,49,3074
Michigan,Morley village,489,1,2,1,0,18,444,0,26,492
Michigan,Hubbardston village,328,5,4,0,0,9,298,4,15,335
Michigan,Canada Creek Ranch,297,0,7,0,0,0,290,0,0,297
