None,High_School,Associates,Bachelors,Graduate,Europe,Asia,Africa,Oceania,Americas,Never_Married,Married,Divorced,Separated,Widowed,Female,Male,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Pacific_Islander,Hispanic_Latino,White,Other,Two_or_More,Median_Income,Unemployment,Population,Nursery_Pre-School,Kindergarten,1st_4th,5th_8th,9th_12th,Violent_Crime
23,129,53,46,29,0.0,0,0,0,0,23.81,49.524,19,0,28,48.571,216,1,0,0,0,4,410,0,5,29792,1.667,420,19,2,7,5.0,50,0.0
251,600,511,238,60,0.0,7,0,0,0,18.794,41.012,187,48,205,50.156,1281,0,150,26,0,44,2284,0,66,18643,1.362,2570,6,73,177,5.409,177,0.156
312,913,1039,462,173,0.0,0,0,0,0,19.491,38.864,436,0,314,57.832,1774,2,0,0,0,36,4162,0,7,30709,1.141,4207,242,86,271,4.588,217,0.285
506,2173,1759,614,348,0.0,60,15,0,0,22.976,32.647,1310,136,661,55.09,3706,141,28,115,0,76,7627,0,265,20272,1.345,8252,102,76,455,3.781,382,0.533
70,172,109,60,21,0.0,0,0,0,0,26.889,46.221,51,5,38,43.937,319,3,0,0,0,83,445,78,38,19743,2.46,569,10,8,11,1.582,9,0.351
455,845,382,101,154,0.0,0,0,0,0,23.097,32.303,394,70,198,51.724,1484,804,0,0,0,6,2155,0,109,21215,2.765,3074,75,94,194,3.286,329,0.39
145,533,467,83,107,0.0,26,0,0,0,17.806,42.91,220,44,88,48.325,1126,0,0,6,0,44,2058,0,71,18482,3.304,2179,38,41,88,6.654,144,0.0
187,404,371,90,10,0.0,22,0,0,0,20.37,38.134,231,26,117,57.133,625,0,5,22,0,57,1374,0,0,22474,1.715,1458,13,10,97,3.361,18,0.274
59,351,240,66,54,0.0,0,0,0,0,18.158,43.527,134,24,75,51.347,560,10,3,0,0,54,1076,7,7,26816,0.434,1151,9,9,61,7.124,73,0.0
247,618,406,106,67,0.0,0,0,0,0,17.669,40.836,243,26,185,51.222,1038,59,42,0,0,108,1861,52,58,19872,3.055,2128,9,18,116,6.532,117,0.329
54,131,309,1028,1004,0.0,283,12,0,0,15.121,57.305,199,18,118,53.277,1647,70,0,351,0,143,2955,0,6,74673,0.0,3525,14,26,229,7.858,236,0.085
63,216,282,384,285,0.0,2,0,0,0,21.823,41.977,113,31,231,58.023,654,81,2,10,0,25,1423,0,17,41250,1.99,1558,16,14,54,4.044,67,0.0
178,1610,1460,1610,1415,0.0,137,0,0,0,15.917,51.897,557,24,770,50.507,4201,100,24,210,0,226,7870,70,58,39653,1.343,8488,186,72,346,5.855,390,0.13
746,1488,1637,518,147,0.0,0,0,0,0,27.477,32.691,749,123,485,48.807,3240,248,0,0,0,164,5819,67,144,26020,3.176,6329,33,29,288,5.657,149,0.142
1402,4680,6171,3226,1988,0.0,772,461,0,0,28.903,33.214,3081,696,1212,50.695,12523,9105,46,953,15,930,13536,148,935,31737,3.65,25399,429,351,1353,4.484,910,0.39
1406,4055,4833,1515,993,0.0,152,154,0,0,35.259,25.24,2001,586,973,54.952,9429,14638,135,153,0,276,4837,169,867,22942,5.26,20931,523,370,1007,6.598,1410,0.616
102,348,322,21,36,0.0,0,57,0,0,41.709,10.266,153,69,49,62.886,517,1289,0,0,0,0,95,0,9,20753,4.451,1393,51,36,57,4.594,90,0.718
413,1109,945,232,72,0.0,43,39,0,0,27.474,34.097,596,63,136,47.809,2120,1388,0,43,0,549,1936,181,86,28866,5.81,4062,36,62,221,6.278,349,0.615
1186,3029,2069,636,188,0.0,56,0,0,0,35.303,27.005,1354,317,577,34.299,6350,1300,142,49,6,284,7496,11,408,23869,1.231,9665,49,85,384,4.584,656,0.186
280,1210,1688,286,154,0.0,14,0,0,0,24.429,38.071,521,110,187,52.974,2720,226,0,0,0,245,5153,14,160,26592,1.314,5784,128,181,550,3.544,190,0.588
223,911,485,136,99,0.0,0,0,0,0,17.798,35.425,363,46,187,44.65,1614,10,0,0,0,0,2906,0,0,18911,1.235,2916,162,80,232,3.121,136,0.343
201,484,410,190,98,0.0,26,31,0,0,31.124,35.215,175,91,73,51.942,928,1160,1,23,0,16,661,23,47,22305,4.92,1931,42,31,48,3.418,19,7.457
95,306,244,133,69,0.0,0,0,0,0,14.004,45.242,132,23,139,51.167,544,17,2,0,1,15,1060,0,19,24951,3.86,1114,4,14,40,3.86,44,0.09
245,551,492,141,40,0.0,16,0,0,0,19.066,38.962,235,75,166,51.047,1122,5,41,16,0,44,2124,7,62,20145,0.829,2292,40,31,113,4.101,127,0.48
307,1750,2275,1270,577,0.0,162,0,0,0,16.067,43.098,1166,83,448,52.437,4538,33,28,332,0,84,8497,17,595,38364,3.826,9541,158,187,444,5.115,687,0.105
181,400,346,162,39,0.0,0,0,0,0,22.939,42.234,114,23,137,50.538,828,19,0,0,0,67,1576,0,12,18313,1.314,1674,5,29,88,4.48,83,0.0
3361,11828,16497,18419,16973,0.0,6122,993,0,0,40.43,33.21,8966,1132,3292,51.929,57805,13065,373,7415,209,4134,89774,1241,5487,24959,2.316,120248,1937,1216,4453,3.663,4449,0.371
667,1480,793,176,82,0.0,0,0,0,0,17.231,29.557,793,123,528,48.438,2376,58,1,0,0,43,4467,34,40,18864,2.127,4608,47,34,271,5.903,147,0.564
137,526,427,161,41,0.0,0,0,0,0,16.861,39.379,245,38,195,58.902,741,49,0,0,0,0,1728,0,26,22019,3.494,1803,10,36,90,4.271,107,0.166
276,528,329,107,25,0.0,3,0,0,0,22.399,35.333,270,35,62,47.423,1122,27,44,3,0,93,1850,3,127,21151,2.624,2134,19,42,124,11.575,185,0.234
450,2142,1827,902,535,0.0,8,29,0,0,31.087,27.091,1217,292,807,52.77,5082,264,93,134,15,424,9783,6,249,19508,1.71,10760,148,142,575,4.823,474,0.279
44,169,11,0,0,0.0,0,0,0,0,21.037,39.024,30,13,29,67.073,108,48,0,0,0,0,255,0,25,18100,7.622,328,0,11,15,5.488,27,0.305
195,465,168,68,46,0.0,10,0,0,0,16.14,45.614,114,16,90,54.035,655,15,17,10,8,0,1318,0,57,19948,2.246,1425,31,14,90,8.07,72,0.14
271,392,97,19,23,0.0,0,0,0,0,22.879,36.19,166,22,98,52.995,565,23,0,0,0,16,1134,0,29,16156,4.409,1202,0,27,50,5.324,59,0.166
47,83,28,15,0,0.0,0,0,0,0,33.333,26.882,19,28,14,65.591,96,271,0,0,0,11,7,0,1,20481,5.735,279,0,0,14,3.584,41,0.0
150,517,313,95,34,0.0,0,0,0,0,18.293,35.527,176,84,154,54.992,807,14,0,5,0,22,1706,0,48,23729,1.562,1793,17,29,159,6.47,119,0.167
831,2391,3083,1071,540,0.0,168,0,0,0,20.035,40.811,1533,127,806,54.332,5181,454,84,270,2,1248,9118,698,111,22801,3.208,11345,216,96,550,3.817,412,0.749
1246,1942,1434,726,287,0.0,172,0,0,0,22.216,41.247,611,168,454,47.426,4688,0,53,121,0,2177,6278,326,374,21770,2.086,8917,120,139,471,6.19,483,0.325
16,154,710,1438,1699,0.0,0,2,0,0,15.88,51.953,318,30,172,53.651,2729,86,0,75,0,118,5609,0,0,68452,0.917,5888,179,70,437,6.641,345,0.051
426,1214,2464,4345,5121,0.0,1699,123,0,0,22.44,46.462,1327,177,1381,51.141,9012,1473,87,2037,41,863,13636,69,724,52649,1.214,18445,251,202,804,3.985,964,0.119
1037,1735,1654,539,142,0.0,0,0,0,0,19.919,39.516,1064,166,476,53.692,3443,5,90,0,0,549,6537,35,226,21250,5.138,7435,145,85,435,3.887,342,0.995
56,1253,1175,747,336,0.0,72,0,0,0,22.653,39.415,634,136,153,50.627,2598,699,0,82,0,337,3818,122,336,24327,4.998,5262,0,14,94,8.058,332,0.266
232,625,448,50,25,0.0,12,0,0,0,30.818,25.488,226,92,203,51.557,918,13,0,12,0,5,1785,0,80,18599,4.38,1895,16,7,78,4.063,154,0.369
46,246,132,28,17,0.0,0,0,0,0,18.769,35.692,82,9,87,52.769,307,17,0,0,0,0,622,0,11,22500,1.231,650,20,1,30,5.692,34,0.462
193,240,69,12,20,0.0,0,0,0,0,21.074,32.507,104,13,78,53.719,336,15,0,0,0,30,681,0,0,15188,2.342,726,4,13,14,5.647,30,0.413
184,595,1252,1426,1608,0.0,701,194,0,0,19.421,44.022,431,91,309,53.643,3633,2151,23,928,0,280,4034,34,424,39918,1.901,7837,112,170,444,10.08,598,0.204
124,465,1369,2330,2295,0.0,452,50,0,0,31.571,41.859,680,98,312,49.001,4313,991,0,599,0,272,6406,7,220,46434,2.27,8457,120,42,324,3.748,358,0.26
359,1570,3415,5063,5220,0.0,263,27,0,0,20.457,46.936,1236,213,1284,53.654,10673,1309,39,299,0,428,20611,86,446,47507,2.063,23029,577,323,1275,5.532,1218,0.109
516,727,894,416,241,0.0,23,0,0,0,22.381,40.802,316,73,321,53.534,1854,40,0,28,0,195,3688,0,39,17760,1.955,3990,103,0,163,2.982,85,0.576
459,1078,587,61,65,0.0,0,0,0,0,31.048,29.219,584,108,171,35.127,1845,492,94,0,0,74,2153,22,36,13699,2.602,2844,27,11,86,3.094,146,0.141
34,141,136,85,20,0.0,0,0,0,0,26.573,44.231,71,0,39,44.93,315,0,12,0,0,29,527,0,4,30192,2.273,572,1,1,19,3.147,33,0.0
265,478,495,199,97,0.0,0,0,0,0,17.287,36.757,282,49,222,48.438,1205,23,72,0,0,122,1961,38,159,14993,3.851,2337,21,42,132,8.344,137,0.214
2083,13293,17788,14475,8538,0.0,2449,91,0,0,20.184,44.617,6872,675,3283,50.691,42573,4086,108,3109,0,2326,74930,333,1896,40245,1.747,86340,1913,1062,5629,6.208,5452,0.168
80,672,696,1229,552,0.0,117,0,0,0,21.917,50.676,279,0,138,46.948,2590,49,0,121,0,270,4377,45,65,47713,2.478,4882,52,61,226,7.087,285,0.102
1322,6973,7326,2970,1591,0.0,215,164,0,0,29.501,33.872,3581,458,1575,52.666,13829,9092,13,261,30,2091,16730,727,1127,30162,2.567,29216,426,384,1447,5.381,1598,0.524
26,232,280,191,93,0.0,2,0,0,0,19.297,46.094,97,7,42,50.703,631,45,3,2,0,14,1178,3,41,37170,1.25,1280,23,29,59,8.281,85,0.547
516,1226,900,273,182,0.0,0,0,0,0,19.691,37.181,530,27,376,52.973,2159,6,145,0,0,115,4182,24,143,20614,0.828,4591,131,100,272,6.535,185,0.349
24,202,84,26,19,0.0,0,0,0,0,16.72,43.569,49,2,14,54.662,282,0,4,0,0,19,588,14,11,26250,2.09,622,18,17,48,6.431,22,0.161
185,660,485,69,78,0.0,0,0,0,0,17.915,30.596,280,81,209,52.383,1119,0,2,0,0,108,2136,78,104,20540,2.979,2350,69,44,158,6.511,78,0.681
131,375,243,66,49,0.0,2,0,0,0,16.07,36.634,204,26,69,54.684,595,1,22,2,0,84,1137,14,67,20532,2.97,1313,26,24,99,5.56,81,0.228
94,95,81,7,11,0.0,0,0,0,0,16.84,39.917,37,4,44,49.48,243,0,0,0,0,182,293,67,18,19453,0.0,481,13,21,20,7.692,25,0.0
275,860,562,197,75,0.0,8,4,0,0,18.116,41.498,295,66,168,51.046,1497,9,10,12,6,66,2878,10,77,30591,3.107,3058,39,46,281,4.709,233,0.098
1726,5198,5792,2195,1041,0.0,218,107,0,0,30.627,29.062,2963,444,1165,51.887,12112,9254,61,429,0,2619,11481,773,1609,27907,2.765,25174,326,431,1358,5.073,1302,0.687
823,2307,1939,944,272,0.0,11,34,0,0,29.013,31.165,1132,268,609,45.981,4543,1065,31,17,13,228,6664,107,382,25050,1.926,8410,93,87,442,4.162,397,0.143
125,702,474,247,167,0.0,0,0,0,0,23.063,38.376,247,17,215,53.096,1265,1,14,0,9,27,2622,0,31,24767,2.41,2697,62,51,144,6.303,151,0.037
304,1121,802,515,201,0.0,0,0,0,0,26.188,38.008,233,95,243,48.228,2396,216,0,0,0,246,4106,96,100,26119,3.003,4628,46,132,291,7.671,151,0.065
453,1020,736,478,141,0.0,22,0,0,0,18.514,40.983,454,28,272,51.794,2109,135,37,22,0,589,3557,177,72,27304,3.109,4375,44,44,252,7.84,220,0.069
177,305,280,40,12,0.0,0,0,0,0,12.602,37.805,167,49,99,50.894,604,0,0,9,6,32,1165,32,18,20734,3.171,1230,12,20,102,7.236,54,0.163
22,138,63,16,9,0.0,0,0,0,0,12.5,31.25,67,5,40,59.821,135,0,1,0,0,3,318,1,16,16364,2.083,336,14,0,11,10.119,10,0.0
820,2581,2621,1082,867,0.0,142,0,0,0,21.887,36.287,1454,200,935,52.61,5792,93,33,112,0,298,11351,0,335,20285,0.769,12222,233,130,745,4.827,579,0.36
8,107,236,239,125,0.0,0,0,0,0,10.993,62.884,80,13,31,54.137,388,0,9,0,0,27,803,0,18,48750,1.418,846,4,2,27,3.783,36,0.118
162,475,208,51,18,0.0,0,0,0,0,16.447,33.38,195,20,130,52.602,683,13,84,0,0,113,1198,3,33,20664,2.915,1441,10,20,116,5.482,27,0.139
94,294,340,124,115,0.0,0,0,0,0,40.382,27.866,83,6,95,57.839,640,798,0,0,0,0,692,0,28,28869,4.084,1518,24,62,63,6.719,127,0.395
1897,4562,4270,1449,1192,0.0,190,16,0,0,25.699,36.494,2436,467,1086,43.15,10386,1055,91,302,0,304,16190,130,367,22183,1.697,18269,183,165,1103,3.788,1065,0.159
9,131,104,30,17,0.0,0,0,0,0,18.584,44.469,40,2,23,53.319,211,7,0,0,0,8,433,0,4,29861,2.876,452,5,6,19,5.973,21,0.0
86,108,184,27,5,0.0,0,0,0,0,23.295,36.439,80,22,36,55.241,269,0,0,0,0,7,588,0,6,18012,3.993,601,10,13,24,4.659,30,0.333
543,1464,1182,175,150,0.0,4,0,0,0,19.628,39.195,525,86,530,57.864,2063,49,0,4,0,74,4754,0,15,23700,2.982,4896,41,20,228,5.596,158,0.306
408,1571,1263,1047,992,0.0,218,46,29,0,50.777,29.182,652,90,378,53.292,5498,504,40,258,29,217,10542,91,204,15329,2.353,11771,184,73,281,2.047,265,0.059
388,1188,1083,470,289,0.0,13,0,0,0,18.797,43.048,510,60,231,51.378,2434,17,0,13,0,186,4698,0,92,30560,2.677,5006,31,75,367,6.173,98,0.04
164,317,226,18,39,0.0,66,0,0,0,19.47,43.527,94,43,99,53.211,459,66,0,14,0,32,743,85,41,20101,0.51,981,23,7,34,2.243,27,4.383
276,634,438,188,95,0.0,0,0,0,0,15.287,45.169,242,28,126,48.471,1264,57,0,0,0,40,2290,0,66,25223,3.465,2453,23,28,129,8.276,145,0.204
163,449,319,175,64,0.0,4,0,0,0,20.983,37.457,189,21,191,54.277,791,7,0,7,0,37,1647,2,37,22108,2.023,1730,23,30,77,3.757,121,0.231
1499,2963,2090,973,559,0.0,93,4,3,0,28.113,32.051,1310,264,875,52.358,6194,897,2,181,240,2168,9218,821,601,25015,1.431,13001,198,222,654,5.292,615,0.223
12,103,81,26,4,0.0,0,0,0,0,11.327,53.398,30,4,14,48.22,160,4,0,0,0,0,305,0,0,19494,2.265,309,6,2,14,7.767,5,0.0
10,124,205,307,229,0.0,0,1,0,0,7.72,66.786,70,5,37,51.975,535,0,2,1,0,16,1095,0,0,53750,1.257,1114,15,15,61,4.937,50,0.0
86,290,259,49,39,0.0,0,0,0,0,16.073,34.588,227,23,65,59.512,398,5,8,0,0,11,967,0,0,23688,2.136,983,20,9,61,4.374,38,0.102
48,250,119,67,13,0.0,0,0,0,0,15.065,41.033,130,3,46,50.646,344,5,2,0,0,7,678,4,3,26842,1.435,697,0,9,41,2.296,29,0.0
434,2882,3117,1456,756,0.0,6,0,0,0,20.27,40.35,1466,265,507,50.777,6751,230,153,25,0,626,12079,294,712,37201,1.728,13715,206,262,672,7.568,1080,0.182
436,701,474,87,17,0.0,0,8,0,0,24.871,29.182,269,39,267,57.222,1161,1220,14,0,0,44,1353,44,83,16598,3.242,2714,23,95,138,8.917,149,0.995
2142,6417,7100,4865,3264,0.0,1241,111,0,0,36.167,30.799,3952,485,2298,52.453,18697,5225,91,1049,3,991,31027,107,1104,23146,2.642,39323,615,415,1742,3.545,1451,0.488
304,792,486,154,87,0.0,0,0,0,0,27.21,28.116,399,100,186,51.413,1341,66,0,0,0,176,2450,5,68,18895,2.029,2760,68,45,207,3.659,179,0.217
207,571,613,70,30,0.0,8,6,0,0,15.448,45.305,173,65,75,50.411,1146,6,30,8,0,4,2115,0,148,20966,0.909,2311,5,27,194,8.568,164,0.216
56,158,86,10,8,0.0,0,0,0,0,17.719,40.733,23,13,51,50.509,243,3,7,0,0,28,441,0,12,21750,2.24,491,3,2,26,5.906,14,0.0
22,112,53,26,18,0.0,0,4,0,0,16.993,48.039,40,7,20,50.654,151,19,0,0,8,0,275,0,4,25250,1.961,306,3,2,6,2.288,8,0.0
285,1286,1102,503,295,0.0,0,0,0,0,23.517,41.764,497,18,363,55.718,2269,23,2,0,0,70,5025,0,4,26743,0.683,5124,30,32,131,5.777,339,0.117
925,2592,1555,788,385,0.0,83,0,0,0,21.467,35.039,1321,153,710,52.18,4355,262,81,40,0,321,8197,53,233,23144,3.283,9107,113,107,584,5.962,516,0.538
28768,51909,62051,42151,34815,0.0,9147,3060,55,0,40.771,24.451,33321,7869,14741,51.64,150532,146057,732,10096,195,12363,134617,3183,7054,26184,4.462,311273,4970,3179,12558,4.314,12095,1.775
36,271,124,39,20,0.0,0,0,0,0,22.872,33.418,87,39,55,54.511,358,22,0,0,0,57,679,8,29,28897,1.906,787,10,13,45,4.828,76,0.127
12,31,15,1,0,0.0,0,0,0,0,16.471,60.0,2,1,1,51.765,41,0,0,0,0,0,85,0,0,32917,5.882,85,0,0,1,8.235,9,0.0
32,240,126,34,21,0.0,2,0,0,0,19.303,42.816,75,6,43,52.25,329,0,0,4,0,5,671,0,9,28456,2.177,689,13,6,25,8.708,39,0.29
787,3222,2986,1846,1073,0.0,6,0,0,0,18.326,41.92,1809,210,625,51.828,7142,365,55,6,0,364,13936,50,244,29355,3.77,14826,47,152,1204,5.504,621,0.128
43,355,200,67,26,0.0,3,0,0,0,12.638,45.838,80,10,90,52.056,478,13,13,3,0,3,945,0,20,28125,0.802,997,9,19,48,7.021,38,0.1
180,599,463,134,53,0.0,0,0,0,0,19.286,37.714,291,28,156,52.095,1006,7,24,28,0,13,2019,0,22,23588,1.19,2100,34,39,90,7.0,136,0.333
158,494,663,190,98,0.0,5,17,0,0,17.168,41.088,265,9,102,56.173,1136,26,0,11,0,44,2498,0,13,28575,2.006,2592,58,66,199,6.134,85,0.077
854,3888,4915,2733,1732,0.0,200,0,0,0,17.255,44.792,2304,121,885,51.258,10291,38,275,252,44,769,19305,165,535,30167,2.359,21113,323,255,1599,5.49,1285,0.123
1148,3438,1781,759,351,0.0,16,0,0,0,23.233,32.406,1663,231,740,51.629,5584,700,36,16,7,612,9714,96,506,23105,3.734,11544,118,210,696,4.964,603,0.121
357,1441,849,214,359,0.0,0,0,0,0,39.923,20.661,608,123,406,54.846,1873,4001,0,0,0,0,147,0,0,20060,6.485,4148,14,15,219,4.508,128,0.603
304,504,456,153,59,0.0,0,17,0,0,38.556,20.17,224,34,172,55.117,1057,2078,0,0,0,0,212,0,65,22308,2.845,2355,28,70,128,4.246,179,1.019
415,1290,854,131,194,0.0,0,25,0,0,43.06,23.421,525,15,163,55.479,2072,1627,0,16,0,727,2115,36,169,19479,5.415,4654,31,23,231,3.223,253,0.43
292,804,527,122,100,0.0,8,0,0,0,19.739,36.127,352,72,169,52.998,1262,65,0,8,0,44,2472,18,96,24180,2.458,2685,22,51,120,5.885,136,0.149
329,613,546,76,34,0.0,0,0,0,0,24.178,30.965,290,52,75,53.022,1329,60,0,0,0,53,2549,0,167,22922,2.686,2829,69,75,285,5.585,155,0.141
380,2214,3565,3182,1732,0.0,172,10,0,0,19.27,49.092,1539,49,614,48.325,8085,353,53,244,19,689,14069,36,358,40470,1.738,15646,199,161,708,6.372,861,0.077
307,619,624,159,65,0.0,0,0,0,0,23.369,32.239,425,42,218,52.13,1225,31,105,0,0,238,2050,0,135,19984,4.299,2559,58,23,157,4.064,165,0.274
1037,2203,1282,253,84,0.0,5,0,0,0,43.938,27.187,869,205,238,32.405,4806,1356,68,7,0,47,5469,5,193,16007,2.518,7110,67,35,161,2.827,613,0.113
111,198,116,29,17,0.0,0,0,0,0,13.071,42.52,100,25,34,48.819,325,0,3,0,0,8,615,0,9,20750,3.622,635,6,11,47,3.307,15,0.0
580,2915,2073,1198,1267,0.0,460,403,0,0,49.236,22.856,1400,261,974,52.634,8281,870,46,590,27,230,15287,41,461,15271,3.438,17483,260,98,592,3.512,517,0.252
256,970,729,205,175,0.0,0,0,0,0,20.904,38.453,382,36,286,53.867,1664,59,0,38,28,25,3266,0,191,25000,2.218,3607,77,83,170,4.685,217,0.028
754,1880,867,423,80,0.0,18,0,0,0,35.884,22.723,1007,171,297,33.83,3640,967,58,39,12,104,4210,0,111,12258,1.073,5501,47,55,246,4.345,250,0.582
84,396,275,109,42,0.0,0,0,0,0,15.723,38.672,171,9,193,42.48,589,9,0,24,0,0,984,0,7,19659,0.684,1024,0,10,34,2.539,20,0.0
166,260,87,27,11,0.0,3,0,0,0,19.756,36.671,62,28,96,49.12,376,6,0,8,0,73,642,73,10,18269,1.353,739,8,5,22,2.977,18,0.0
1276,2198,2251,797,394,0.0,98,11,65,0,22.675,37.622,1307,233,616,51.245,5855,305,164,167,181,1898,9027,117,435,21191,1.457,12009,89,162,645,5.712,907,0.241
10373,30096,35293,17747,11137,0.0,2971,212,0,0,33.42,31.999,19932,2686,9593,51.617,80622,7335,946,3350,150,7253,142386,1716,5755,21493,2.846,166633,2439,1956,6054,3.32,5675,1.331
1781,3034,2078,679,517,0.0,118,13,0,0,37.651,27.588,1677,326,582,44.996,7040,1371,43,122,0,220,10730,118,275,21147,1.727,12799,171,114,585,3.961,470,0.227
704,650,649,117,81,0.0,0,0,0,0,20.689,25.838,513,67,394,51.108,1633,37,0,0,0,302,2916,152,65,16199,3.683,3340,78,71,286,6.347,177,0.15
71,204,272,88,24,0.0,20,0,0,0,15.152,38.272,188,17,30,49.158,453,0,36,20,0,17,787,8,31,23547,1.684,891,10,12,72,3.143,29,0.112
961,2619,2350,813,420,0.0,70,0,0,0,22.157,39.001,1092,202,555,50.869,5539,169,0,89,0,185,10738,0,93,24583,1.375,11274,133,167,529,6.874,525,0.461
44,117,50,20,2,0.0,0,0,0,0,22.36,43.168,40,1,22,50.621,159,16,1,0,0,0,299,0,6,24688,2.795,322,10,0,13,0.0,8,0.0
386,925,574,248,88,0.0,0,0,0,0,21.827,30.245,438,116,358,51.093,1499,54,0,6,0,150,2775,81,93,21508,3.067,3065,112,38,159,3.165,86,0.065
391,1035,1201,677,286,0.0,0,0,0,0,14.121,48.891,544,27,225,53.677,2526,67,25,0,0,173,5083,142,105,31490,1.229,5453,47,30,373,8.032,473,0.275
565,2216,2906,2132,1974,0.0,544,27,0,0,43.715,29.773,1351,295,682,48.355,10342,1329,161,564,11,790,16327,104,843,16532,2.677,20025,371,197,538,3.261,646,0.39
52,203,165,22,14,0.0,7,0,0,0,12.392,34.006,140,3,36,57.637,294,4,0,0,0,18,658,0,32,16699,3.89,694,39,4,49,4.467,24,0.0
16,39,34,3,0,0.0,0,0,0,0,17.647,53.676,6,0,8,38.971,83,0,0,0,0,0,134,0,2,26750,4.412,136,2,4,4,2.941,2,0.0
252,316,154,36,40,0.0,0,0,0,0,30.493,33.931,135,10,51,51.42,650,0,100,9,0,522,649,21,63,21985,1.121,1338,14,25,65,5.531,127,0.299
215,370,766,212,89,0.0,44,12,0,0,27.365,35.993,370,42,74,40.253,1655,177,0,88,4,269,2117,29,212,30726,1.011,2770,30,73,101,4.513,181,0.072
3265,11752,15321,10156,6422,0.0,1820,314,0,0,30.246,38.094,7249,658,3617,52.147,33294,4383,119,2061,20,3187,57334,745,2592,31637,1.815,69576,1144,716,2297,3.804,2494,0.211
1386,5905,7772,5247,2585,0.0,287,119,0,0,18.298,45.125,2202,340,1073,50.796,18444,1827,178,408,0,945,33554,20,656,40729,1.755,37485,751,1132,2815,6.773,2648,0.283
37,101,162,46,18,0.0,4,0,0,0,31.238,26.617,67,1,54,51.756,261,29,39,4,0,0,469,0,0,20598,1.479,541,1,8,25,6.47,33,0.0
148,634,309,206,229,0.0,0,11,0,0,44.098,29.399,238,0,178,49.74,1354,352,18,0,0,25,2250,19,52,16985,1.373,2694,14,45,67,2.264,111,0.074
63,187,87,12,43,0.0,2,0,0,0,7.73,42.434,84,6,28,50.164,303,0,7,2,0,15,583,0,2,24097,1.316,608,11,49,71,5.921,3,0.0
59,212,102,26,16,0.0,0,0,0,0,27.036,34.662,94,0,47,47.834,301,13,0,0,0,0,558,0,6,21406,1.213,577,4,5,19,6.586,24,0.0
236,280,154,6,10,0.0,0,0,0,0,21.105,31.987,108,31,80,47.568,636,130,0,0,0,185,841,97,37,16494,1.896,1213,40,27,83,6.101,49,0.082
484,371,447,66,29,0.0,0,0,0,0,17.413,27.021,462,80,142,48.083,1124,10,0,0,0,4,2106,0,45,16169,2.263,2165,30,26,161,6.79,193,0.462
108,203,137,30,19,0.0,0,0,0,0,15.634,45.915,80,9,71,57.042,305,8,5,0,0,4,671,0,22,19737,2.676,710,2,0,19,6.197,30,0.0
404,1580,1131,424,335,0.0,32,0,0,0,20.989,39.412,575,92,491,50.308,2905,52,88,32,19,205,5376,28,104,20768,1.351,5846,136,99,207,5.696,219,0.222
919,1819,1144,322,163,0.0,0,0,0,0,38.482,29.488,648,131,289,35.817,3661,2825,92,0,6,92,2626,0,118,12293,3.857,5704,0,104,228,4.593,361,0.649
143,449,278,169,54,0.0,10,0,0,0,21.736,40.093,190,6,139,48.111,783,10,0,10,0,27,1451,0,11,26480,2.319,1509,41,13,52,5.964,63,0.0
1006,1449,880,294,245,0.0,0,0,0,0,28.802,25.868,774,255,506,53.299,2690,2069,0,0,0,131,3567,7,70,16018,5.885,5760,142,60,290,6.076,327,1.215
34,155,53,15,0,0.0,0,0,0,0,18.75,31.25,62,6,45,44.531,213,1,8,0,0,0,351,0,24,22500,3.646,384,4,9,22,3.906,21,0.0
130,353,223,28,23,0.0,0,0,0,0,25.561,35.61,161,24,82,51.024,502,48,8,0,0,28,854,5,87,14946,2.537,1025,14,0,32,5.463,59,0.293
305,937,738,268,94,0.0,0,0,0,0,10.155,33.173,654,151,296,54.274,1621,0,0,0,0,26,3353,0,166,17434,6.065,3545,80,66,230,4.598,100,0.254
87,366,382,154,61,0.0,0,0,0,0,18.79,41.828,188,18,112,53.539,722,3,7,0,0,21,1523,0,4,29205,1.737,1554,39,13,60,5.341,90,0.129
35,135,60,7,6,0.0,0,0,0,0,22.703,43.514,38,2,16,52.162,177,8,0,0,0,0,362,0,0,23654,4.324,370,0,9,7,3.514,10,0.0
118,393,206,90,42,0.0,13,0,0,0,25.057,33.914,102,50,49,53.369,616,7,0,6,0,41,1214,0,53,27212,2.498,1321,32,11,97,7.419,66,0.0
579,463,517,161,85,0.0,1,0,0,0,21.322,34.047,405,44,280,58.884,1076,48,9,5,0,42,2489,0,24,17955,3.248,2617,46,10,83,4.815,120,0.306
41,52,28,4,0,0.0,0,0,0,0,19.07,34.884,23,14,10,44.186,120,0,0,0,0,9,206,0,0,22500,2.791,215,0,3,14,6.977,20,0.0
83,243,231,42,25,0.0,16,0,0,0,19.762,36.177,135,27,92,53.564,430,6,0,12,10,41,857,0,0,20170,6.048,926,16,7,47,5.292,61,0.756
339,1262,1541,1164,592,0.0,83,0,0,0,14.909,41.701,744,20,432,53.108,3749,46,20,83,0,130,7266,26,450,35310,0.75,7995,222,228,561,9.143,482,0.0
400,567,330,56,25,0.0,13,4,0,0,19.579,36.588,339,27,106,53.905,897,0,0,24,0,64,1814,0,44,19517,3.957,1946,35,29,128,6.372,82,0.308
